"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"7203","Wednesday",189,2014-07-23 16:09:32,2014-07-23 16:12:41,195,"Liberty St & Broadway",40.70905623,-74.01043382,315,"South St & Gouverneur Ln",40.70355377,-74.00670227,20158,"Subscriber","1984",1,"0.491","10005","0","72","-9999","63","0","86","5.8","10","-999","92.2","0","0","0","0","0"
"7204","Wednesday",343,2014-07-09 16:01:21,2014-07-09 16:07:04,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,501,"FDR Drive & E 35 St",40.744219,-73.97121214,21306,"Subscriber","1971",1,"0.999","10017","0","66.9","-9999","56","0","84","6.9","10","-999","86.5","0","0","0","0","0"
"7205","Friday",95,2014-07-25 15:58:48,2014-07-25 16:00:23,229,"Great Jones St",40.72743423,-73.99379025,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,19624,"Subscriber","1981",1,"0.424","10012","29","50","-9999","34","0","80.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7206","Thursday",290,2014-07-31 14:27:06,2014-07-31 14:31:56,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,18726,"Subscriber","1963",1,"0.742","10011","5","59","-9999","47","0","81","5.8","10","-999","81.3","0","0","0","0","0"
"7207","Friday",244,2014-07-25 16:05:49,2014-07-25 16:09:53,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,445,"E 10 St & Avenue A",40.72740794,-73.98142006,17523,"Subscriber","1984",1,"0.611","10003","-44","51.8","-9999","37","0","80.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7208","Tuesday",434,2014-07-01 16:27:32,2014-07-01 16:34:46,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,490,"8 Ave & W 33 St",40.751551,-73.993934,16881,"Subscriber","1971",1,"1.326","10017","32798","69.1","-9999","57","0","86","5.8","10","-999","90.1","0","0","0","0","0"
"7209","Tuesday",209,2014-07-01 14:39:41,2014-07-01 14:43:10,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,20340,"Subscriber","1979",1,"0.807","10282","1","70","-9999","55","0","88","6.9","10","-999","92.9","0","0","0","0","0"
"7210","Thursday",276,2014-07-03 14:31:12,2014-07-03 14:35:48,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,16340,"Subscriber","1971",1,"1.105","10282","-32776","73.9","-9999","69","0","84.9","5.8","7","-999","92.1","0","0","0","0","0"
"7211","Monday",339,2014-07-07 13:33:11,2014-07-07 13:38:50,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,355,"Bayard St & Baxter St",40.71602118,-73.99974372,15086,"Subscriber","1981",1,"0.852","10013","7","64.9","-9999","48","0","87.1","6.9","9","-999","88.9","0","0","0","0","0"
"7212","Tuesday",178,2014-07-08 09:54:39,2014-07-08 09:57:37,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,20865,"Subscriber","1977",1,"0.649","10012","32","69.1","-9999","76","0","77","5.8","7","-999","-9999","0","0","0","0","0"
"7213","Friday",102,2014-07-11 13:43:06,2014-07-11 13:44:48,382,"University Pl & E 14 St",40.73492695,-73.99200509,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,14908,"Subscriber","1986",1,"0.369","10003","-2","55","-9999","38","0","82.9","5.8","10","-999","82","0","0","0","0","0"
"7214","Friday",113,2014-07-18 16:51:48,2014-07-18 16:53:41,426,"West St & Chambers St",40.71754834,-74.01322069,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,17841,"Subscriber","1980",1,"0.444","10282","2","51.1","-9999","36","0","80.1","0","10","-999","-9999","0","0","0","0","0"
"7215","Wednesday",344,2014-07-30 09:20:07,2014-07-30 09:25:51,442,"W 27 St & 7 Ave",40.746647,-73.993915,497,"E 17 St & Broadway",40.73704984,-73.99009296,15374,"Subscriber","1972",1,"1.24","10001","3","53.1","-9999","59","0","68","3.5","10","-999","-9999","0","0","0","0","0"
"7216","Thursday",480,2014-07-10 15:33:17,2014-07-10 15:41:17,455,"1 Ave & E 44 St",40.75001986,-73.96905301,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,15182,"Subscriber","1981",1,"2.166","10017","32791","60.1","-9999","49","0","81","3.5","10","-999","81.6","0","0","0","0","0"
"7217","Monday",208,2014-07-28 15:39:54,2014-07-28 15:43:22,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,18567,"Subscriber","1974",1,"0.581","10011","7","61","-9999","54","0","79","4.6","10","-999","-9999","0","0","0","0","0"
"7218","Wednesday",307,2014-07-16 15:32:25,2014-07-16 15:37:32,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,402,"Broadway & E 22 St",40.7403432,-73.98955109,18397,"Subscriber","1984",1,"0.927","10011","17","55.9","-9999","46","0","78.1","0","10","-999","-9999","0","0","0","0","0"
"7220","Friday",176,2014-07-18 14:46:42,2014-07-18 14:49:38,465,"Broadway & W 41 St",40.75513557,-73.98658032,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,19212,"Subscriber","1970",1,"0.601","10036","0","51.1","-9999","38","0","79","4.6","10","-999","-9999","0","0","0","0","0"
"7221","Monday",250,2014-07-28 11:47:22,2014-07-28 11:51:32,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,379,"W 31 St & 7 Ave",40.749156,-73.9916,20851,"Subscriber","1980",1,"0.925","10016","-18","66","-9999","79","0","73","6.9","10","-999","-9999","0","0","0","0","0"
"7222","Wednesday",371,2014-07-02 15:05:58,2014-07-02 15:12:09,478,"11 Ave & W 41 St",40.76030096,-73.99884222,490,"8 Ave & W 33 St",40.751551,-73.993934,18681,"Subscriber","1973",1,"1.212","10036","21","70","-9999","53","0","89.1","-9999","9","-999","94.1","0","0","0","0","0"
"7223","Friday",151,2014-07-18 16:48:48,2014-07-18 16:51:19,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,489,"10 Ave & W 28 St",40.75066386,-74.00176802,15601,"Subscriber","1993",1,"0.897","10001","-2","51.1","-9999","36","0","80.1","0","10","-999","-9999","0","0","0","0","0"
"7224","Thursday",236,2014-07-31 16:21:25,2014-07-31 16:25:21,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,528,"2 Ave & E 31 St",40.74290902,-73.97706058,21392,"Subscriber","1971",1,"0.624","10016","32781","61","-9999","60","0","75.9","0","9","-999","-9999","0","0","0","0","0"
"7227","Friday",76,2014-07-11 11:41:58,2014-07-11 11:43:14,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,17169,"Subscriber","1983",1,"0.335","10012","8","55","-9999","44","0","79","4.6","10","-999","-9999","0","0","0","0","0"
"7229","Thursday",202,2014-07-17 14:48:51,2014-07-17 14:52:13,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,474,"5 Ave & E 29 St",40.7451677,-73.98683077,19268,"Subscriber","1991",1,"0.551","10017","-25","55","-9999","45","0","78.1","0","10","-999","-9999","0","0","0","0","0"
"7230","Monday",156,2014-07-28 09:35:44,2014-07-28 09:38:20,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,497,"E 17 St & Broadway",40.73704984,-73.99009296,16009,"Subscriber","1964",1,"0.316","10011","4","66.9","-9999","84","0","72","-9999","10","-999","-9999","0","0","0","0","0"
"7231","Wednesday",245,2014-07-30 09:24:18,2014-07-30 09:28:23,173,"Broadway & W 49 St",40.76064679,-73.98442659,359,"E 47 St & Park Ave",40.75510267,-73.97498696,20219,"Subscriber","1979",1,"0.793","10019","0","53.1","-9999","59","0","68","3.5","10","-999","-9999","0","0","0","0","0"
"7232","Thursday",188,2014-07-24 15:34:37,2014-07-24 15:37:45,285,"Broadway & E 14 St",40.73454567,-73.99074142,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,19183,"Subscriber","1967",1,"0.594","10003","-18","57","-9999","47","0","79","4.6","10","-999","-9999","0","0","0","0","0"
"7233","Wednesday",406,2014-07-23 15:33:20,2014-07-23 15:40:06,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,16833,"Subscriber","1969",1,"1.147","10003","-30","71.1","-9999","63","0","84.9","3.5","10","-999","90.1","0","0","0","0","0"
"7234","Thursday",708,2014-07-31 16:15:52,2014-07-31 16:27:40,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,521,"8 Ave & W 31 St",40.75044999,-73.99481051,15704,"Subscriber","1977",1,"1.831","10003","-39","61","-9999","60","0","75.9","0","9","-999","-9999","0","0","0","0","0"
"7235","Monday",588,2014-07-07 09:21:36,2014-07-07 09:31:24,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,19889,"Subscriber","1973",1,"2.36","10017","32776","64","-9999","67","0","75.9","3.5","10","-999","-9999","0","0","0","0","0"
"7236","Wednesday",184,2014-07-09 10:18:58,2014-07-09 10:22:02,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,16708,"Subscriber","1966",1,"0.389","10017","0","63","-9999","60","0","78.1","6.9","10","-999","-9999","0","0","0","0","0"
"7237","Monday",332,2014-07-21 16:18:50,2014-07-21 16:24:22,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,21205,"Subscriber","1974",1,"0.948","10017","32781","57","-9999","38","0","84.9","4.6","10","-999","83.9","0","0","0","0","0"
"7239","Thursday",258,2014-07-17 16:38:43,2014-07-17 16:43:01,362,"Broadway & W 37 St",40.75172632,-73.98753523,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,17372,"Subscriber","1969",1,"0.708","10018","0","55","-9999","45","0","78.1","0","10","-999","-9999","0","0","0","0","0"
"7240","Monday",438,2014-07-14 12:46:37,2014-07-14 12:53:55,405,"Washington St & Gansevoort St",40.739323,-74.008119,521,"8 Ave & W 31 St",40.75044999,-73.99481051,19757,"Subscriber","1969",1,"1.21","10014","-2","71.1","-9999","82","0","77","0","6","-999","-9999","0","0","0","0","0"
"7241","Wednesday",302,2014-07-16 09:17:13,2014-07-16 09:22:15,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,459,"W 20 St & 11 Ave",40.746745,-74.007756,20733,"Subscriber","1986",1,"0.93","10011","-14","64","0","84","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"7242","Monday",175,2014-07-07 12:46:59,2014-07-07 12:49:54,444,"Broadway & W 24 St",40.7423543,-73.98915076,497,"E 17 St & Broadway",40.73704984,-73.99009296,17626,"Subscriber","1977",1,"0.376","10010","-9","66","-9999","53","0","84.9","6.9","9","-999","87.1","0","0","0","0","0"
"7243","Friday",223,2014-07-25 15:56:22,2014-07-25 16:00:05,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,17804,"Subscriber","1960",1,"0.598","10011","23","50","-9999","34","0","80.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7244","Tuesday",345,2014-07-01 16:51:31,2014-07-01 16:57:16,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,17424,"Subscriber","1972",1,"0.944","10036","-32791","69.1","-9999","57","0","86","5.8","10","-999","90.1","0","0","0","0","0"
"7248","Tuesday",333,2014-07-29 15:41:55,2014-07-29 15:47:28,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,15818,"Subscriber","1978",1,"1.113","10036","0","51.1","-9999","42","0","75.9","8.1","10","-999","-9999","0","0","0","0","0"
"7253","Friday",198,2014-07-11 12:10:07,2014-07-11 12:13:25,486,"Broadway & W 29 St",40.7462009,-73.98855723,402,"Broadway & E 22 St",40.7403432,-73.98955109,17717,"Subscriber","1992",1,"0.418","10001","-9","53.1","-9999","37","0","82","4.6","10","-999","81.2","0","0","0","0","0"
"7254","Thursday",359,2014-07-10 09:26:13,2014-07-10 09:32:12,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,20970,"Subscriber","1971",1,"1.09","10018","24","62.1","-9999","68","0","73","3.5","10","-999","-9999","0","0","0","0","0"
"7255","Monday",272,2014-07-07 14:00:42,2014-07-07 14:05:14,497,"E 17 St & Broadway",40.73704984,-73.99009296,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,19544,"Subscriber","1983",1,"0.73","10003","15","63","-9999","43","0","88","10.4","9","-999","88.7","0","0","0","0","0"
"7256","Tuesday",462,2014-07-29 09:31:05,2014-07-29 09:38:47,514,"12 Ave & W 40 St",40.76087502,-74.00277668,225,"W 14 St & The High Line",40.74195138,-74.00803013,17447,"Subscriber","1990",1,"1.664","10017","6","53.1","-9999","63","0","66","6.9","10","-999","-9999","0","0","0","0","0"
"7257","Friday",361,2014-07-11 10:41:19,2014-07-11 10:47:20,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,379,"W 31 St & 7 Ave",40.749156,-73.9916,18773,"Subscriber","1982",1,"1.219","10017","32799","55","-9999","48","0","75.9","4.6","10","-999","-9999","0","0","0","0","0"
"7258","Monday",287,2014-07-21 09:11:53,2014-07-21 09:16:40,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,474,"5 Ave & E 29 St",40.7451677,-73.98683077,21462,"Subscriber","1959",1,"0.804","10017","32803","60.1","-9999","68","0","71.1","4.6","10","-999","-9999","0","0","0","0","0"
"7259","Friday",301,2014-07-18 09:27:53,2014-07-18 09:32:54,521,"8 Ave & W 31 St",40.75044999,-73.99481051,463,"9 Ave & W 16 St",40.74206539,-74.00443172,20111,"Subscriber","1961",1,"1.095","10001","9","52","-9999","51","0","71.1","5.8","10","-999","-9999","0","0","0","0","0"
"7261","Monday",346,2014-07-07 09:09:49,2014-07-07 09:15:35,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,19913,"Subscriber","1989",1,"0.808","10018","-32801","64","-9999","67","0","75.9","3.5","10","-999","-9999","0","0","0","0","0"
"7262","Tuesday",621,2014-07-01 15:33:16,2014-07-01 15:43:37,530,"11 Ave & W 59 St",40.771522,-73.990541,490,"8 Ave & W 33 St",40.751551,-73.993934,21110,"Subscriber","1967",1,"2.101","10023","17","69.1","-9999","59","0","84.9","5.8","10","-999","88.8","0","0","0","0","0"
"7263","Tuesday",250,2014-07-01 16:32:21,2014-07-01 16:36:31,3002,"South End Ave & Liberty St",40.711512,-74.015756,304,"Broadway & Battery Pl",40.70463334,-74.01361706,15837,"Subscriber","1974",1,"0.685","10280","0","69.1","-9999","57","0","86","5.8","10","-999","90.1","0","0","0","0","0"
"7264","Tuesday",201,2014-07-01 16:01:11,2014-07-01 16:04:32,127,"Barrow St & Hudson St",40.73172428,-74.00674436,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,19597,"Subscriber","1978",1,"0.581","10014","6","69.1","-9999","57","0","86","5.8","10","-999","90.1","0","0","0","0","0"
"7265","Wednesday",238,2014-07-09 09:00:46,2014-07-09 09:04:44,128,"MacDougal St & Prince St",40.72710258,-74.00297088,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,18829,"Subscriber","1945",1,"0.771","10012","4","64.9","-9999","69","0","75.9","4.6","10","-999","-9999","0","0","0","0","0"
"7266","Monday",259,2014-07-28 12:03:23,2014-07-28 12:07:42,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,444,"Broadway & W 24 St",40.7423543,-73.98915076,17027,"Subscriber","1988",1,"0.905","10017","-24","64.9","-9999","69","0","75.9","8.1","10","-999","-9999","0","0","0","0","0"
"7267","Monday",383,2014-07-21 16:29:07,2014-07-21 16:35:30,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,379,"W 31 St & 7 Ave",40.749156,-73.9916,17746,"Subscriber","1977",1,"1.309","10016","32799","57","-9999","38","0","84.9","4.6","10","-999","83.9","0","0","0","0","0"
"7268","Tuesday",154,2014-07-08 09:50:46,2014-07-08 09:53:20,173,"Broadway & W 49 St",40.76064679,-73.98442659,468,"Broadway & W 55 St",40.7652654,-73.98192338,15597,"Subscriber","1981",1,"0.776","10019","32800","69.1","-9999","76","0","77","5.8","7","-999","-9999","0","0","0","0","0"
"7270","Tuesday",237,2014-07-01 13:30:51,2014-07-01 13:34:48,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,18780,"Subscriber","1970",1,"0.657","10003","-34","70","-9999","57","0","87.1","5.8","10","-999","92","0","0","0","0","0"
"7273","Wednesday",158,2014-07-16 16:42:34,2014-07-16 16:45:12,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,432,"E 7 St & Avenue A",40.72621788,-73.98379855,20819,"Subscriber","1968",1,"0.719","10003","-38","60.1","-9999","50","0","80.1","0","10","-999","80.9","0","0","0","0","0"
"7274","Tuesday",339,2014-07-08 15:41:23,2014-07-08 15:47:02,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,15616,"Subscriber","1954",1,"0.767","10017","32795","68","-9999","50","0","89.1","4.6","8","-999","92.9","0","0","0","0","0"
"7275","Tuesday",121,2014-07-01 15:50:58,2014-07-01 15:52:59,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,147,"Greenwich St & Warren St",40.71542197,-74.01121978,19341,"Subscriber","1974",1,"0.554","10282","9","69.1","-9999","59","0","84.9","5.8","10","-999","88.8","0","0","0","0","0"
"7277","Wednesday",132,2014-07-23 09:41:21,2014-07-23 09:43:33,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,146,"Hudson St & Reade St",40.71625008,-74.0091059,19834,"Subscriber","1959",1,"0.409","10013","7","66.9","-9999","71","0","77","5.8","10","-999","-9999","0","0","0","0","0"
"7278","Thursday",278,2014-07-17 14:31:06,2014-07-17 14:35:44,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,16776,"Subscriber","1989",1,"0.877","10014","40","55","-9999","45","0","78.1","0","10","-999","-9999","0","0","0","0","0"
"7279","Thursday",136,2014-07-03 15:43:40,2014-07-03 15:45:56,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,15482,"Subscriber","1990",1,"0.342","10001","-9","73","-9999","69","0","84","4.6","8","-999","90.2","0","0","0","0","0"
"7280","Monday",311,2014-07-21 16:34:22,2014-07-21 16:39:33,402,"Broadway & E 22 St",40.7403432,-73.98955109,509,"9 Ave & W 22 St",40.7454973,-74.00197139,14678,"Subscriber","1979",1,"0.969","10010","-15","57","-9999","38","0","84.9","4.6","10","-999","83.9","0","0","0","0","0"
"7281","Monday",296,2014-07-21 10:00:12,2014-07-21 10:05:08,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,16393,"Subscriber","1986",1,"0.99","10001","3","60.1","-9999","62","0","73.9","4.6","10","-999","-9999","0","0","0","0","0"
"7282","Wednesday",257,2014-07-09 09:10:51,2014-07-09 09:15:08,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,19227,"Subscriber","1971",1,"1.381","10010","-8","64.9","-9999","69","0","75.9","4.6","10","-999","-9999","0","0","0","0","0"
"7284","Wednesday",403,2014-07-16 09:35:36,2014-07-16 09:42:19,469,"Broadway & W 53 St",40.76344058,-73.98268129,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,15364,"Subscriber","1980",1,"1.069","10019","-32802","64","0","84","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"7285","Thursday",310,2014-07-24 10:00:12,2014-07-24 10:05:22,489,"10 Ave & W 28 St",40.75066386,-74.00176802,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,16116,"Subscriber","1989",1,"0.883","10001","8","63","-9999","68","0","73.9","5.8","-9999","-999","-9999","0","0","0","0","0"
"7286","Friday",327,2014-07-25 11:49:56,2014-07-25 11:55:23,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,16419,"Subscriber","1984",1,"0.884","10001-2062","0","52","-9999","46","0","73.9","3.5","10","-999","-9999","0","0","0","0","0"
"7287","Wednesday",180,2014-07-09 11:16:50,2014-07-09 11:19:50,502,"Henry St & Grand St",40.714215,-73.981346,307,"Canal St & Rutgers St",40.71427487,-73.98990025,19430,"Subscriber","1975",1,"0.464","10002","-1","61","-9999","50","0","81","0","10","-999","81.7","0","0","0","0","0"
"7289","Friday",180,2014-07-18 15:06:08,2014-07-18 15:09:08,502,"Henry St & Grand St",40.714215,-73.981346,307,"Canal St & Rutgers St",40.71427487,-73.98990025,15660,"Subscriber","1986",1,"0.464","10002","-1","55","-9999","44","0","79","3.5","10","-999","-9999","0","0","0","0","0"
"7290","Friday",238,2014-07-11 14:21:58,2014-07-11 14:25:56,517,"E 41 St & Madison Ave",40.752141,-73.979782,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,15444,"Subscriber","1972",1,"0.727","10017","-51","55","-9999","37","0","84","5.8","10","-999","82.9","0","0","0","0","0"
"7291","Thursday",375,2014-07-10 15:24:20,2014-07-10 15:30:35,520,"W 52 St & 5 Ave",40.75992262,-73.97648516,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,14560,"Subscriber","1964",1,"1.206","10019","32791","60.1","-9999","49","0","81","3.5","10","-999","81.6","0","0","0","0","0"
"7292","Friday",269,2014-07-25 16:19:55,2014-07-25 16:24:24,521,"8 Ave & W 31 St",40.75044999,-73.99481051,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,21405,"Subscriber","1982",1,"1.473","10001","9","51.8","-9999","37","0","80.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7293","Thursday",288,2014-07-10 09:30:24,2014-07-10 09:35:12,521,"8 Ave & W 31 St",40.75044999,-73.99481051,444,"Broadway & W 24 St",40.7423543,-73.98915076,21581,"Subscriber","1967",1,"0.996","10001","24","62.1","-9999","68","0","73","3.5","10","-999","-9999","0","0","0","0","0"
"7294","Wednesday",252,2014-07-30 15:17:40,2014-07-30 15:21:52,521,"8 Ave & W 31 St",40.75044999,-73.99481051,509,"9 Ave & W 22 St",40.7454973,-74.00197139,19936,"Subscriber","1982",1,"0.824","10001","-3","48","-9999","35","0","78.1","4.6","10","-999","-9999","0","0","0","0","0"
"7296","Friday",196,2014-07-25 16:41:14,2014-07-25 16:44:30,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,478,"11 Ave & W 41 St",40.76030096,-73.99884222,16548,"Subscriber","1980",1,"0.49","10036","-18","51.8","-9999","37","0","80.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7297","Monday",242,2014-07-07 15:24:54,2014-07-07 15:28:56,147,"Greenwich St & Warren St",40.71542197,-74.01121978,3002,"South End Ave & Liberty St",40.711512,-74.015756,16755,"Subscriber","1973",1,"0.671","10007","-32785","66","-9999","48","0","88","-9999","9","-999","90.3","0","0","0","0","0"
"7298","Friday",527,2014-07-25 15:09:43,2014-07-25 15:18:30,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,16997,"Subscriber","1990",1,"1.897","10017","0","50","-9999","34","0","80.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7300","Tuesday",183,2014-07-22 09:44:47,2014-07-22 09:47:50,262,"Washington Park",40.69178232,-73.97372989,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,16045,"Subscriber","1979",1,"0.667","11205","-2","64","-9999","67","0","75.9","0","9","-999","-9999","0","0","0","0","0"
"7302","Monday",258,2014-07-07 16:57:56,2014-07-07 17:02:14,285,"Broadway & E 14 St",40.73454567,-73.99074142,445,"E 10 St & Avenue A",40.72740794,-73.98142006,21210,"Subscriber","1989",1,"0.803","10003","-29","66","-9999","48","0","88","6.9","9","-999","90.3","0","0","0","0","0"
"7303","Tuesday",229,2014-07-22 15:21:12,2014-07-22 15:25:01,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,317,"E 6 St & Avenue B",40.72453734,-73.98185424,20996,"Subscriber","1980",1,"0.864","10003","-45","66.9","-9999","55","0","84.9","-9999","10","-999","87.6","0","0","0","0","0"
"7305","Friday",310,2014-07-25 16:15:31,2014-07-25 16:20:41,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,444,"Broadway & W 24 St",40.7423543,-73.98915076,20854,"Subscriber","1981",1,"1.438","10017","32804","51.8","-9999","37","0","80.6","-9999","-9999","-999","-9999","0","0","0","0","0"
"7309","Wednesday",156,2014-07-02 10:09:16,2014-07-02 10:11:52,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,19439,"Subscriber","1977",1,"0.5","10014","-4","72","-9999","69","0","82.9","0","9","-999","88","0","0","0","0","0"
"7310","Tuesday",276,2014-07-01 14:13:25,2014-07-01 14:18:01,379,"W 31 St & 7 Ave",40.749156,-73.9916,402,"Broadway & E 22 St",40.7403432,-73.98955109,14592,"Subscriber","1981",1,"0.768","10001","-7","70","-9999","55","0","88","6.9","10","-999","92.9","0","0","0","0","0"
"7311","Monday",212,2014-07-28 15:04:59,2014-07-28 15:08:31,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,521,"8 Ave & W 31 St",40.75044999,-73.99481051,15492,"Subscriber","1963",1,"0.605","10001","-5","61","-9999","54","0","79","4.6","10","-999","-9999","0","0","0","0","0"
"7312","Thursday",265,2014-07-31 09:34:40,2014-07-31 09:39:05,433,"E 13 St & Avenue A",40.72955361,-73.98057249,285,"Broadway & E 14 St",40.73454567,-73.99074142,20513,"Subscriber","1983",1,"0.678","10009","23","55.9","-9999","59","0","71.1","5.8","10","-999","-9999","0","0","0","0","0"
"7313","Monday",253,2014-07-21 09:01:55,2014-07-21 09:06:08,442,"W 27 St & 7 Ave",40.746647,-73.993915,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,17829,"Subscriber","1980",1,"1.5","10001","-1","60.1","-9999","68","0","71.1","4.6","10","-999","-9999","0","0","0","0","0"
"7314","Friday",300,2014-07-11 15:05:15,2014-07-11 15:10:15,444,"Broadway & W 24 St",40.7423543,-73.98915076,521,"8 Ave & W 31 St",40.75044999,-73.99481051,19725,"Subscriber","1965",1,"1.008","10010","-24","55.9","-9999","37","0","84.9","6.9","10","-999","83.7","0","0","0","0","0"
"7315","Tuesday",433,2014-07-01 10:20:15,2014-07-01 10:27:28,472,"E 32 St & Park Ave",40.7457121,-73.98194829,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,21217,"Subscriber","1986",1,"1.416","10016","6","66.9","-9999","66","0","79","0","10","-999","-9999","0","0","0","0","0"
