"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"6653","Monday",228,2014-08-04 11:38:18,2014-08-04 11:42:06,486,"Broadway & W 29 St",40.7462009,-73.98855723,497,"E 17 St & Broadway",40.73704984,-73.99009296,19602,"Subscriber","1990",1,"0.643","10001","-6","64","-9999","62","0","78.1","3.5","10","-999","-9999","0","0","0","0","0"
"6654","Thursday",383,2014-08-28 16:13:40,2014-08-28 16:20:03,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,18828,"Subscriber","1980",1,"1.029","10019","32795","48","-9999","32","0","80.1","-9999","10","-999","-9999","0","0","0","0","0"
"6655","Monday",196,2014-08-11 12:26:30,2014-08-11 12:29:46,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,382,"University Pl & E 14 St",40.73492695,-73.99200509,20807,"Subscriber","1978",1,"0.599","10011","1","57","-9999","40","0","84","6.9","10","-999","83.3","0","0","0","0","0"
"6656","Friday",346,2014-08-22 13:13:31,2014-08-22 13:19:17,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,521,"8 Ave & W 31 St",40.75044999,-73.99481051,15698,"Subscriber","1960",1,"0.883","10011","-4","60.1","-9999","56","0","77","3.5","10","-999","-9999","0","0","0","0","0"
"6657","Tuesday",119,2014-08-19 13:55:08,2014-08-19 13:57:07,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,285,"Broadway & E 14 St",40.73454567,-73.99074142,18093,"Subscriber","1975",1,"0.365","10003","-15","59","-9999","47","0","81","4.6","10","-999","81.3","0","0","0","0","0"
"6659","Monday",248,2014-08-04 10:16:39,2014-08-04 10:20:47,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,19677,"Subscriber","1990",1,"0.657","10003","-34","64","-9999","69","0","75","0","8","-999","-9999","0","0","0","0","0"
"6660","Friday",208,2014-08-29 16:25:46,2014-08-29 16:29:14,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,21302,"Subscriber","1991",1,"0.807","10282","1","48.9","-9999","35","0","79","6.9","10","-999","-9999","0","0","0","0","0"
"6661","Monday",342,2014-08-25 16:53:13,2014-08-25 16:58:55,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,19136,"Subscriber","1983",1,"1.014","10019","0","55.9","-9999","35","0","87.1","9.2","10","-999","85.7","0","0","0","0","0"
"6663","Tuesday",462,2014-08-19 16:12:26,2014-08-19 16:20:08,367,"E 53 St & Lexington Ave",40.75828065,-73.97069431,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,21591,"Subscriber","1981",1,"1.925","10022","0","63","-9999","56","0","80.1","0","10","-999","81.5","0","0","0","0","0"
"6664","Tuesday",244,2014-08-12 15:57:37,2014-08-12 16:01:41,402,"Broadway & E 22 St",40.7403432,-73.98955109,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,14896,"Subscriber","1974",1,"0.735","10010","-8","66.9","-9999","74","0","75.9","5.8","9","-999","-9999","0","0","0","0","0"
"6665","Monday",394,2014-08-25 16:00:18,2014-08-25 16:06:52,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,19609,"Subscriber","1969",1,"1.159","10017","32791","55.9","-9999","35","0","87.1","9.2","10","-999","85.7","0","0","0","0","0"
"6667","Thursday",171,2014-08-28 16:12:09,2014-08-28 16:15:00,444,"Broadway & W 24 St",40.7423543,-73.98915076,497,"E 17 St & Broadway",40.73704984,-73.99009296,16793,"Subscriber","1974",1,"0.376","10010","-9","48","-9999","32","0","80.1","-9999","10","-999","-9999","0","0","0","0","0"
"6668","Wednesday",309,2014-08-20 14:30:13,2014-08-20 14:35:22,457,"Broadway & W 58 St",40.76695317,-73.98169333,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,15673,"Subscriber","1967",1,"1.042","10019","32811","57.9","-9999","44","0","82","5.8","10","-999","82","0","0","0","0","0"
"6669","Friday",173,2014-08-01 12:35:21,2014-08-01 12:38:14,465,"Broadway & W 41 St",40.75513557,-73.98658032,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,17838,"Subscriber","1990",1,"0.361","10036","32828","68","-9999","62","0","82","3.5","6","-999","84.9","0","0","0","0","0"
"6671","Thursday",248,2014-08-07 16:24:08,2014-08-07 16:28:16,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,444,"Broadway & W 24 St",40.7423543,-73.98915076,16452,"Subscriber","1986",1,"0.93","10018","-24","48.9","-9999","33","0","81","8.1","10","-999","-9999","0","0","0","0","0"
"6672","Wednesday",250,2014-08-20 09:19:07,2014-08-20 09:23:17,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,472,"E 32 St & Park Ave",40.7457121,-73.98194829,18937,"Subscriber","1987",1,"0.634","10001-2062","32785","64","-9999","71","0","73.9","0","9","-999","-9999","0","0","0","0","0"
"6673","Wednesday",225,2014-08-06 16:11:46,2014-08-06 16:15:31,504,"1 Ave & E 15 St",40.73221853,-73.98165557,497,"E 17 St & Broadway",40.73704984,-73.99009296,14989,"Subscriber","1981",1,"0.839","10009","7","55.9","-9999","39","0","82.9","6.9","10","-999","82.1","0","0","0","0","0"
"6675","Friday",319,2014-08-08 15:05:30,2014-08-08 15:10:49,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,14987,"Subscriber","1989",1,"0.924","10017","32789","48.9","-9999","33","0","81","0","10","-999","-9999","0","0","0","0","0"
"6677","Monday",204,2014-08-04 09:51:51,2014-08-04 09:55:15,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,15876,"Subscriber","1980",1,"0.563","10011","-1","66","-9999","79","0","73","3.5","7","-999","-9999","0","0","0","0","0"
"6679","Friday",286,2014-08-29 14:45:12,2014-08-29 14:49:58,173,"Broadway & W 49 St",40.76064679,-73.98442659,359,"E 47 St & Park Ave",40.75510267,-73.97498696,19404,"Subscriber","1974",1,"0.793","10019","0","48.9","-9999","36","0","78.1","0","10","-999","-9999","0","0","0","0","0"
"6680","Tuesday",80,2014-08-19 16:48:51,2014-08-19 16:50:11,195,"Liberty St & Broadway",40.70905623,-74.01043382,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,17263,"Subscriber","1972",1,"0.215","10005","0","63","-9999","56","0","80.1","0","10","-999","81.5","0","0","0","0","0"
"6681","Thursday",92,2014-08-07 10:59:03,2014-08-07 11:00:35,229,"Great Jones St",40.72743423,-73.99379025,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,17073,"Subscriber","1987",1,"0.424","10012","29","53.1","-9999","49","0","73","3.5","10","-999","-9999","0","0","0","0","0"
"6683","Friday",250,2014-08-01 15:01:02,2014-08-01 15:05:12,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,19193,"Subscriber","1990",1,"0.767","10017","32795","66.9","-9999","68","0","78.1","8.1","7","-999","-9999","0","0","0","0","0"
"6686","Thursday",208,2014-08-14 12:44:15,2014-08-14 12:47:43,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,521,"8 Ave & W 31 St",40.75044999,-73.99481051,16181,"Subscriber","1985",1,"0.605","10001","-5","48","-9999","43","0","72","4.6","10","-999","-9999","0","0","0","0","0"
"6687","Tuesday",225,2014-08-05 12:50:04,2014-08-05 12:53:49,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,490,"8 Ave & W 33 St",40.751551,-73.993934,18388,"Subscriber","1982",1,"1.27","10018","13","61","-9999","44","0","84.9","4.6","10","-999","85","0","0","0","0","0"
"6688","Friday",270,2014-08-15 15:59:50,2014-08-15 16:04:20,463,"9 Ave & W 16 St",40.74206539,-74.00443172,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,15911,"Subscriber","1954",1,"0.891","10017","20","50","-9999","49","0","70","6.9","10","-999","-9999","0","0","0","0","0"
"6689","Friday",169,2014-08-29 16:30:03,2014-08-29 16:32:52,472,"E 32 St & Park Ave",40.7457121,-73.98194829,498,"Broadway & W 32 St",40.74854862,-73.98808416,15687,"Subscriber","1960",1,"0.73","10016","-32785","48.9","-9999","35","0","79","6.9","10","-999","-9999","0","0","0","0","0"
"6690","Wednesday",261,2014-08-06 11:56:56,2014-08-06 12:01:17,472,"E 32 St & Park Ave",40.7457121,-73.98194829,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,17359,"Subscriber","1977",1,"0.823","10016","-32785","59","-9999","56","0","75.9","3.5","10","-999","-9999","0","0","0","0","0"
"6693","Monday",330,2014-08-18 10:18:48,2014-08-18 10:24:18,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,14996,"Subscriber","1979",1,"0.757","10036","-32791","54","-9999","57","0","70","4.6","10","-999","-9999","0","0","0","0","0"
"6694","Tuesday",351,2014-08-12 14:22:02,2014-08-12 14:27:53,500,"Broadway & W 51 St",40.76228826,-73.98336183,490,"8 Ave & W 33 St",40.751551,-73.993934,19669,"Subscriber","1969",1,"1.67","10019","32798","66","-9999","66","0","78.1","6.9","10","-999","-9999","0","0","0","0","0"
"6695","Wednesday",316,2014-08-06 16:10:00,2014-08-06 16:15:16,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,20542,"Subscriber","1967",1,"0.924","10019","32791","55.9","-9999","39","0","82.9","6.9","10","-999","82.1","0","0","0","0","0"
"6696","Thursday",264,2014-08-07 09:12:05,2014-08-07 09:16:29,521,"8 Ave & W 31 St",40.75044999,-73.99481051,458,"11 Ave & W 27 St",40.751396,-74.005226,15313,"Subscriber","1977",1,"0.896","10001","0","52","-9999","54","0","69.1","4.6","10","-999","-9999","0","0","0","0","0"
"6698","Monday",244,2014-08-18 09:53:06,2014-08-18 09:57:10,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,498,"Broadway & W 32 St",40.74854862,-73.98808416,21302,"Subscriber","1979",1,"0.548","10018","-32801","53.1","-9999","61","0","66.9","3.5","10","-999","-9999","0","0","0","0","0"
"6703","Friday",234,2014-08-01 10:32:00,2014-08-01 10:35:54,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,497,"E 17 St & Broadway",40.73704984,-73.99009296,19971,"Subscriber","1986",1,"0.959","10016","-15","66","-9999","69","0","77","3.5","6","-999","-9999","0","0","0","0","0"
"6704","Tuesday",284,2014-08-12 14:22:06,2014-08-12 14:26:50,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,379,"W 31 St & 7 Ave",40.749156,-73.9916,19875,"Subscriber","1989",1,"1.146","10011","8","66","-9999","66","0","78.1","6.9","10","-999","-9999","0","0","0","0","0"
"6705","Friday",334,2014-08-08 16:32:45,2014-08-08 16:38:19,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,501,"FDR Drive & E 35 St",40.744219,-73.97121214,16456,"Subscriber","1965",1,"0.999","10017","0","51.1","-9999","35","0","81","4.6","10","-999","-9999","0","0","0","0","0"
"6706","Friday",530,2014-08-22 11:18:28,2014-08-22 11:27:18,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,17951,"Subscriber","1970",1,"1.896","10153","32791","62.1","-9999","71","0","72","10.4","10","-999","-9999","0","0","0","0","0"
"6707","Thursday",136,2014-08-07 16:48:55,2014-08-07 16:51:11,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,147,"Greenwich St & Warren St",40.71542197,-74.01121978,17068,"Subscriber","1989",1,"0.554","10282","9","48.9","-9999","33","0","81","8.1","10","-999","-9999","0","0","0","0","0"
"6708","Tuesday",136,2014-08-12 15:26:56,2014-08-12 15:29:12,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,147,"Greenwich St & Warren St",40.71542197,-74.01121978,21555,"Subscriber","1974",1,"0.554","10282","9","66.9","-9999","74","0","75.9","5.8","9","-999","-9999","0","0","0","0","0"
"6711","Tuesday",166,2014-08-19 15:15:23,2014-08-19 15:18:09,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,14809,"Subscriber","1968",1,"0.434","10011","4","59","-9999","50","0","79","0","10","-999","-9999","0","0","0","0","0"
"6712","Tuesday",333,2014-08-19 09:50:29,2014-08-19 09:56:02,459,"W 20 St & 11 Ave",40.746745,-74.007756,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,20145,"Subscriber","1969",1,"1.115","10011","14","55.9","-9999","63","0","69.1","3.5","10","-999","-9999","0","0","0","0","0"
"6713","Wednesday",308,2014-08-06 16:21:27,2014-08-06 16:26:35,463,"9 Ave & W 16 St",40.74206539,-74.00443172,521,"8 Ave & W 31 St",40.75044999,-73.99481051,16836,"Subscriber","1972",1,"1.094","10017","-9","55.9","-9999","39","0","82.9","6.9","10","-999","82.1","0","0","0","0","0"
"6714","Tuesday",393,2014-08-19 13:21:25,2014-08-19 13:27:58,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,19366,"Subscriber","1988",1,"1.024","10010","8","59","-9999","47","0","81","4.6","10","-999","81.3","0","0","0","0","0"
"6716","Wednesday",393,2014-08-27 09:23:47,2014-08-27 09:30:20,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,20185,"Subscriber","1972",1,"1.024","10010","8","62.1","-9999","62","0","75.9","0","10","-999","-9999","0","0","0","0","0"
"6717","Tuesday",325,2014-08-12 09:18:41,2014-08-12 09:24:06,497,"E 17 St & Broadway",40.73704984,-73.99009296,434,"9 Ave & W 18 St",40.74317449,-74.00366443,19085,"Subscriber","1989",1,"0.976","10003","-14","64","-9999","69","0","75","4.6","10","-999","-9999","0","0","0","0","0"
"6718","Tuesday",219,2014-08-12 09:47:12,2014-08-12 09:50:51,498,"Broadway & W 32 St",40.74854862,-73.98808416,472,"E 32 St & Park Ave",40.7457121,-73.98194829,20803,"Subscriber","1985",1,"0.391","10001-2062","32785","64","-9999","69","0","75","4.6","10","-999","-9999","0","0","0","0","0"
"6719","Friday",347,2014-08-22 11:09:39,2014-08-22 11:15:26,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,19176,"Subscriber","1981",1,"0.989","10017","32774","62.1","-9999","71","0","72","10.4","10","-999","-9999","0","0","0","0","0"
"6720","Friday",372,2014-08-01 09:57:12,2014-08-01 10:03:24,521,"8 Ave & W 31 St",40.75044999,-73.99481051,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,20540,"Subscriber","1987",1,"0.969","10001","23","66","-9999","73","0","75","0","6","-999","-9999","0","0","0","0","0"
"6721","Thursday",84,2014-08-14 10:23:42,2014-08-14 10:25:06,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,17813,"Subscriber","1983",1,"0.335","10012","8","48","-9999","52","0","66","3.5","10","-999","-9999","0","0","0","0","0"
"6722","Monday",269,2014-08-04 11:11:56,2014-08-04 11:16:25,173,"Broadway & W 49 St",40.76064679,-73.98442659,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,17185,"Subscriber","1953",1,"0.584","10019","0","64","-9999","62","0","78.1","3.5","10","-999","-9999","0","0","0","0","0"
"6723","Monday",343,2014-08-04 16:00:15,2014-08-04 16:05:58,212,"W 16 St & The High Line",40.74334935,-74.00681753,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,15688,"Subscriber","1954",1,"0.851","10011","34","63","-9999","51","0","82.9","8.1","10","-999","84","0","0","0","0","0"
"6724","Friday",390,2014-08-22 16:47:45,2014-08-22 16:54:15,212,"W 16 St & The High Line",40.74334935,-74.00681753,521,"8 Ave & W 31 St",40.75044999,-73.99481051,16677,"Subscriber","1980",1,"1.054","10011","5","62.1","-9999","68","0","73","8.1","10","-999","-9999","0","0","0","0","0"
"6725","Monday",274,2014-08-04 14:59:10,2014-08-04 15:03:44,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,14816,"Subscriber","1964",1,"0.742","10011","5","63","-9999","52","0","82","3.5","10","-999","83.1","0","0","0","0","0"
"6727","Friday",267,2014-08-08 09:21:44,2014-08-08 09:26:11,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,442,"W 27 St & 7 Ave",40.746647,-73.993915,19976,"Subscriber","1985",1,"0.951","10011","8","54","-9999","61","0","68","5.8","10","-999","-9999","0","0","0","0","0"
"6728","Friday",345,2014-08-08 14:14:22,2014-08-08 14:20:07,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,15173,"Subscriber","1979",1,"1.147","10003","-30","51.1","-9999","34","0","82","4.6","10","-999","-9999","0","0","0","0","0"
"6729","Wednesday",390,2014-08-06 15:14:49,2014-08-06 15:21:19,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,19158,"Subscriber","1964",1,"1.877","10019","32791","57","-9999","44","0","81","3.5","10","-999","81","0","0","0","0","0"
"6730","Monday",459,2014-08-04 10:19:45,2014-08-04 10:27:24,359,"E 47 St & Park Ave",40.75510267,-73.97498696,457,"Broadway & W 58 St",40.76695317,-73.98169333,17981,"Subscriber","1971",1,"1.34","10035","0","64","-9999","69","0","75","0","8","-999","-9999","0","0","0","0","0"
"6731","Friday",240,2014-08-01 10:25:54,2014-08-01 10:29:54,382,"University Pl & E 14 St",40.73492695,-73.99200509,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,14923,"Subscriber","1961",1,"0.694","10003","2","66","-9999","69","0","77","3.5","6","-999","-9999","0","0","0","0","0"
"6732","Friday",197,2014-08-22 11:55:27,2014-08-22 11:58:44,447,"8 Ave & W 52 St",40.76370739,-73.9851615,499,"Broadway & W 60 St",40.76915505,-73.98191841,19951,"Subscriber","1983",1,"0.461","10019","-5","62.1","-9999","71","0","72","10.4","10","-999","-9999","0","0","0","0","0"
"6733","Monday",204,2014-08-25 09:14:23,2014-08-25 09:17:47,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,521,"8 Ave & W 31 St",40.75044999,-73.99481051,17154,"Subscriber","1981",1,"0.469","10011","-3","60.1","-9999","68","0","71.1","0","10","-999","-9999","0","0","0","0","0"
"6734","Tuesday",420,2014-08-05 14:22:06,2014-08-05 14:29:06,455,"1 Ave & E 44 St",40.75001986,-73.96905301,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,16543,"Subscriber","1967",1,"2.202","10017","0","60.1","-9999","40","0","87.1","0","10","-999","86.7","0","0","0","0","0"
"6735","Monday",251,2014-08-25 15:12:34,2014-08-25 15:16:45,465,"Broadway & W 41 St",40.75513557,-73.98658032,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,14891,"Subscriber","1962",1,"0.779","10036","0","55.9","-9999","34","0","88","5.8","10","-999","86.5","0","0","0","0","0"
"6736","Thursday",270,2014-08-14 11:10:19,2014-08-14 11:14:49,472,"E 32 St & Park Ave",40.7457121,-73.98194829,402,"Broadway & E 22 St",40.7403432,-73.98955109,21503,"Subscriber","1992",1,"0.896","10016","7","48.2","-9999","46","0","69.8","-9999","10","-999","-9999","0","0","0","0","0"
"6737","Monday",119,2014-08-25 12:22:16,2014-08-25 12:24:15,486,"Broadway & W 29 St",40.7462009,-73.98855723,444,"Broadway & W 24 St",40.7423543,-73.98915076,15137,"Subscriber","1987",1,"0.267","10001","3","57","-9999","41","0","82.9","3.5","10","-999","82.4","0","0","0","0","0"
"6739","Thursday",342,2014-08-21 16:44:15,2014-08-21 16:49:57,499,"Broadway & W 60 St",40.76915505,-73.98191841,479,"9 Ave & W 45 St",40.76019252,-73.9912551,17034,"Subscriber","1973",1,"1.041","10463","-16","59","-9999","52","0","78.1","9.2","10","-999","-9999","0","0","0","0","0"
"6740","Friday",182,2014-08-29 15:56:39,2014-08-29 15:59:41,499,"Broadway & W 60 St",40.76915505,-73.98191841,530,"11 Ave & W 59 St",40.771522,-73.990541,15927,"Subscriber","1979",1,"0.672","10463","-17","48.9","-9999","35","0","79","0","10","-999","-9999","0","0","0","0","0"
"6741","Tuesday",386,2014-08-12 09:14:41,2014-08-12 09:21:07,505,"6 Ave & W 33 St",40.74901271,-73.98848395,510,"W 51 St & 6 Ave",40.7606597,-73.98042047,17736,"Subscriber","1972",1,"0.942","10001","0","64","-9999","69","0","75","4.6","10","-999","-9999","0","0","0","0","0"
"6742","Wednesday",334,2014-08-06 15:58:13,2014-08-06 16:03:47,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,15572,"Subscriber","1990",1,"1.213","10017","32815","57","-9999","44","0","81","3.5","10","-999","81","0","0","0","0","0"
"6743","Tuesday",334,2014-08-26 09:14:36,2014-08-26 09:20:10,521,"8 Ave & W 31 St",40.75044999,-73.99481051,465,"Broadway & W 41 St",40.75513557,-73.98658032,16889,"Subscriber","1987",1,"0.79","10001","-32780","66","-9999","71","0","75.9","0","7","-999","-9999","0","0","0","0","0"
"6744","Friday",310,2014-08-01 09:26:36,2014-08-01 09:31:46,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,379,"W 31 St & 7 Ave",40.749156,-73.9916,17830,"Subscriber","1982",1,"0.987","10016","10","66","-9999","73","0","75","0","6","-999","-9999","0","0","0","0","0"
"6745","Tuesday",229,2014-08-26 16:41:13,2014-08-26 16:45:02,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,19258,"Subscriber","1975",1,"0.736","10017","-54","62.1","-9999","49","0","82.9","5.8","10","-999","83.7","0","0","0","0","0"
"6746","Thursday",270,2014-08-07 14:14:59,2014-08-07 14:19:29,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,505,"6 Ave & W 33 St",40.74901271,-73.98848395,21478,"Subscriber","1985",1,"1.076","10011","-32791","53.1","-9999","37","0","82","5.8","10","-999","81.2","0","0","0","0","0"
"6747","Wednesday",192,2014-08-20 12:34:47,2014-08-20 12:37:59,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,152,"Warren St & Church St",40.71473993,-74.00910627,15155,"Subscriber","1982",1,"0.662","10282","20","60.1","-9999","49","0","81","3.5","10","-999","81.6","0","0","0","0","0"
"6748","Thursday",270,2014-08-07 13:35:11,2014-08-07 13:39:41,347,"W Houston St & Hudson St",40.72873888,-74.00748842,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,20898,"Subscriber","1978",1,"0.792","10014","-26","53.1","-9999","38","0","81","3.5","10","-999","80.4","0","0","0","0","0"
"6749","Friday",125,2014-08-01 12:34:51,2014-08-01 12:36:56,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,15416,"Subscriber","1978",1,"0.422","10014","-2","68","-9999","62","0","82","3.5","6","-999","84.9","0","0","0","0","0"
"6750","Thursday",488,2014-08-21 15:40:07,2014-08-21 15:48:15,359,"E 47 St & Park Ave",40.75510267,-73.97498696,379,"W 31 St & 7 Ave",40.749156,-73.9916,15132,"Subscriber","1962",1,"1.634","10035","32799","61","-9999","56","0","78.1","5.8","10","-999","-9999","0","0","0","0","0"
"6751","Tuesday",361,2014-08-19 09:21:49,2014-08-19 09:27:50,359,"E 47 St & Park Ave",40.75510267,-73.97498696,479,"9 Ave & W 45 St",40.76019252,-73.9912551,14909,"Subscriber","1981",1,"1.016","10035","32782","55.9","-9999","63","0","69.1","3.5","10","-999","-9999","0","0","0","0","0"
"6754","Tuesday",409,2014-08-26 10:46:35,2014-08-26 10:53:24,367,"E 53 St & Lexington Ave",40.75828065,-73.97069431,499,"Broadway & W 60 St",40.76915505,-73.98191841,18713,"Subscriber","1986",1,"1.263","10022","32798","66","-9999","64","0","79","0","7","-999","-9999","0","0","0","0","0"
"6755","Thursday",310,2014-08-28 09:22:33,2014-08-28 09:27:43,382,"University Pl & E 14 St",40.73492695,-73.99200509,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,16603,"Subscriber","1958",1,"0.794","10003","0","54","-9999","57","0","70","5.8","10","-999","-9999","0","0","0","0","0"
"6756","Thursday",320,2014-08-07 09:57:54,2014-08-07 10:03:14,402,"Broadway & E 22 St",40.7403432,-73.98955109,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,19723,"Subscriber","1990",1,"1.024","10010","-17","52","-9999","54","0","69.1","4.6","10","-999","-9999","0","0","0","0","0"
"6757","Wednesday",283,2014-08-06 16:57:55,2014-08-06 17:02:38,442,"W 27 St & 7 Ave",40.746647,-73.993915,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,18322,"Subscriber","1985",1,"1.461","10001","-8","55.9","-9999","39","0","82.9","6.9","10","-999","82.1","0","0","0","0","0"
"6761","Friday",303,2014-08-22 12:27:31,2014-08-22 12:32:34,444,"Broadway & W 24 St",40.7423543,-73.98915076,521,"8 Ave & W 31 St",40.75044999,-73.99481051,19368,"Subscriber","1965",1,"1.008","10010","-24","61","-9999","64","0","73.9","6.9","10","-999","-9999","0","0","0","0","0"
"6762","Tuesday",256,2014-08-26 09:23:20,2014-08-26 09:27:36,472,"E 32 St & Park Ave",40.7457121,-73.98194829,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,15299,"Subscriber","1982",1,"0.869","10016","-32785","66","-9999","71","0","75.9","0","7","-999","-9999","0","0","0","0","0"
"6763","Monday",219,2014-08-25 15:05:58,2014-08-25 15:09:37,474,"5 Ave & E 29 St",40.7451677,-73.98683077,521,"8 Ave & W 31 St",40.75044999,-73.99481051,15232,"Subscriber","1987",1,"0.831","10016","-23","55.9","-9999","34","0","88","5.8","10","-999","86.5","0","0","0","0","0"
"6764","Monday",329,2014-08-25 15:22:40,2014-08-25 15:28:09,478,"11 Ave & W 41 St",40.76030096,-73.99884222,490,"8 Ave & W 33 St",40.751551,-73.993934,21312,"Subscriber","1964",1,"1.212","10036","21","55.9","-9999","34","0","88","5.8","10","-999","86.5","0","0","0","0","0"
"6765","Wednesday",291,2014-08-27 09:31:19,2014-08-27 09:36:10,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,474,"5 Ave & E 29 St",40.7451677,-73.98683077,20722,"Subscriber","1981",1,"0.804","10017","32803","62.1","-9999","62","0","75.9","0","10","-999","-9999","0","0","0","0","0"
"6767","Friday",259,2014-08-22 09:59:20,2014-08-22 10:03:39,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,442,"W 27 St & 7 Ave",40.746647,-73.993915,16269,"Subscriber","1983",1,"0.708","10018","-9","64","-9999","84","0","69.1","3.5","10","-999","-9999","0","0","0","0","0"
"6768","Tuesday",155,2014-08-05 12:51:39,2014-08-05 12:54:14,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,528,"2 Ave & E 31 St",40.74290902,-73.97706058,17406,"Subscriber","1984",1,"0.473","10016","-29","61","-9999","44","0","84.9","4.6","10","-999","85","0","0","0","0","0"
