"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"3335","Tuesday",258,2014-05-20 16:44:47,2014-05-20 16:49:05,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,472,"E 32 St & Park Ave",40.7457121,-73.98194829,19195,"Subscriber","1975",1,"0.551","10017","32785","34","-9999","20","0","78.1","-9999","10","-999","-9999","0","0","0","0","0"
"3337","Friday",270,2014-05-23 12:15:16,2014-05-23 12:19:46,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,474,"5 Ave & E 29 St",40.7451677,-73.98683077,20950,"Subscriber","1969",1,"0.804","10017","32803","55","-9999","63","0","68","4.6","9","-999","-9999","0","0","0","0","0"
"3339","Friday",242,2014-05-30 15:22:14,2014-05-30 15:26:16,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,517,"E 41 St & Madison Ave",40.752141,-73.979782,21596,"Subscriber","1986",1,"0.589","10016","32842","48.9","-9999","44","0","72","0","10","-999","-9999","0","0","0","0","0"
"3340","Wednesday",344,2014-05-07 11:55:11,2014-05-07 12:00:55,173,"Broadway & W 49 St",40.76064679,-73.98442659,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,19606,"Subscriber","1960",1,"0.819","10019","0","28.9","-9999","30","0","61","0","10","-999","-9999","0","0","0","0","0"
"3341","Monday",168,2014-05-12 09:08:13,2014-05-12 09:11:01,251,"Mott St & Prince St",40.72317958,-73.99480012,128,"MacDougal St & Prince St",40.72710258,-74.00297088,16334,"Subscriber","1984",1,"0.702","10012","-3","48.9","-9999","44","0","72","0","10","-999","-9999","0","0","0","0","0"
"3342","Tuesday",178,2014-05-06 12:01:09,2014-05-06 12:04:07,308,"St James Pl & Oliver St",40.71307916,-73.99851193,306,"Cliff St & Fulton St",40.70823502,-74.00530063,15611,"Subscriber","1974",1,"0.772","10038","11","28.9","-9999","30","0","61","3.5","10","-999","-9999","0","0","0","0","0"
"3343","Wednesday",292,2014-05-28 13:24:27,2014-05-28 13:29:19,402,"Broadway & E 22 St",40.7403432,-73.98955109,379,"W 31 St & 7 Ave",40.749156,-73.9916,16363,"Subscriber","1970",1,"0.932","10010","7","48.9","-9999","72","0","57.9","8.1","10","-999","-9999","0","0","0","0","0"
"3344","Friday",171,2014-05-09 11:43:37,2014-05-09 11:46:28,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,21194,"Subscriber","1980",1,"0.524","10011","-13","55","-9999","83","0","60.1","4.6","4","-999","-9999","0","0","0","0","0"
"3345","Monday",225,2014-05-19 12:43:52,2014-05-19 12:47:37,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,434,"9 Ave & W 18 St",40.74317449,-74.00366443,20284,"Subscriber","1983",1,"0.642","10011","-8","35.1","-9999","32","0","66","0","10","-999","-9999","0","0","0","0","0"
"3346","Thursday",215,2014-05-29 13:24:33,2014-05-29 13:28:08,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,505,"6 Ave & W 33 St",40.74901271,-73.98848395,18708,"Subscriber","1967",1,"0.988","10011","-32789","45","-9999","52","0","63","0","10","-999","-9999","0","0","0","0","0"
"3348","Monday",240,2014-05-19 13:03:33,2014-05-19 13:07:33,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,21503,"Subscriber","1964",1,"1.136","10001","-14","34","-9999","28","0","68","5.8","10","-999","-9999","0","0","0","0","0"
"3349","Thursday",169,2014-05-29 10:41:56,2014-05-29 10:44:45,457,"Broadway & W 58 St",40.76695317,-73.98169333,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,20018,"Subscriber","1976",1,"0.6","10019","0","42.1","-9999","64","0","54","8.1","10","-999","-9999","0","0","0","0","0"
"3351","Thursday",249,2014-05-22 09:27:12,2014-05-22 09:31:21,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,18642,"Subscriber","1984",1,"1.381","10010","-8","57.9","-9999","93","0","60.1","6.9","1.8","-999","-9999","0","0","0","0","0"
"3353","Wednesday",206,2014-05-28 11:50:11,2014-05-28 11:53:37,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,497,"E 17 St & Broadway",40.73704984,-73.99009296,17238,"Subscriber","1987",1,"0.696","10010","2","48.9","-9999","77","0","55.9","8.1","10","-999","-9999","0","0","0","0","0"
"3355","Friday",95,2014-05-23 16:12:27,2014-05-23 16:14:02,469,"Broadway & W 53 St",40.76344058,-73.98268129,173,"Broadway & W 49 St",40.76064679,-73.98442659,16562,"Subscriber","1981",1,"0.214","10019","-32802","55","-9999","66","0","66.9","0","10","-999","-9999","0","0","0","0","0"
"3356","Thursday",312,2014-05-15 09:55:39,2014-05-15 10:00:51,490,"8 Ave & W 33 St",40.751551,-73.993934,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,16734,"Subscriber","1987",1,"0.879","10001","5","62.1","-9999","93","0","64","-9999","1.8","-999","-9999","0","0","0","0","0"
"3357","Thursday",321,2014-05-22 10:16:36,2014-05-22 10:21:57,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,18372,"Subscriber","1962",1,"0.884","10001-2062","0","57.9","-9999","90","0","61","0","2.5","-999","-9999","0","0","0","0","0"
"3358","Thursday",709,2014-05-29 10:03:28,2014-05-29 10:15:17,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,434,"9 Ave & W 18 St",40.74317449,-74.00366443,18125,"Subscriber","1977",1,"2.162","10017","32781","42.1","-9999","64","0","54","8.1","10","-999","-9999","0","0","0","0","0"
"3359","Friday",301,2014-05-23 13:57:18,2014-05-23 14:02:19,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,16002,"Subscriber","1988",1,"0.775","10016","0","55","-9999","57","0","71.1","5.8","10","-999","-9999","0","0","0","0","0"
"3361","Friday",414,2014-05-16 10:52:29,2014-05-16 10:59:23,536,"1 Ave & E 30 St",40.74144387,-73.97536082,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,20199,"Subscriber","1986",1,"1.101","10016","-32782","63","-9999","87","0","66.9","6.9","7","-999","-9999","0","0","0","0","0"
"3362","Friday",323,2014-05-30 15:57:59,2014-05-30 16:03:22,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,379,"W 31 St & 7 Ave",40.749156,-73.9916,20579,"Subscriber","1981",1,"1.093","10010","-2","48.9","-9999","44","0","72","0","10","-999","-9999","0","0","0","0","0"
"3363","Friday",247,2014-05-02 15:10:10,2014-05-02 15:14:17,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,18751,"Subscriber","1970",1,"0.673","10010","-12","35.1","-9999","29","0","69.1","4.6","10","-999","-9999","0","0","0","0","0"
"3366","Tuesday",259,2014-05-20 16:32:03,2014-05-20 16:36:22,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,19258,"Subscriber","1970",1,"0.927","10016","-32810","34","-9999","20","0","78.1","-9999","10","-999","-9999","0","0","0","0","0"
"3367","Tuesday",281,2014-05-27 14:24:45,2014-05-27 14:29:26,137,"E 56 St & Madison Ave",40.761628,-73.972924,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,20181,"Subscriber","1981",1,"1.031","10037","0","59","-9999","41","0","84.9","0","10","-999","84.4","0","0","0","0","0"
"3370","Thursday",125,2014-05-22 13:48:11,2014-05-22 13:50:16,257,"Lispenard St & Broadway",40.71939226,-74.00247214,79,"Franklin St & W Broadway",40.71911552,-74.00666661,20614,"Subscriber","1967",1,"0.349","10013","2","55.9","-9999","83","0","61","-9999","5","-999","-9999","0","0","0","0","0"
"3372","Wednesday",279,2014-05-14 15:03:14,2014-05-14 15:07:53,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,18400,"Subscriber","1987",1,"0.605","10011","7","53.1","-9999","61","0","66.9","5.8","10","-999","-9999","0","0","0","0","0"
"3373","Thursday",262,2014-05-08 15:12:19,2014-05-08 15:16:41,285,"Broadway & E 14 St",40.73454567,-73.99074142,445,"E 10 St & Avenue A",40.72740794,-73.98142006,21207,"Subscriber","1981",1,"0.803","10003","-29","53.1","-9999","87","0","57","8.1","3","-999","-9999","0","0","0","0","0"
"3374","Wednesday",327,2014-05-28 16:13:51,2014-05-28 16:19:18,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,21049,"Subscriber","1971",1,"0.956","10003","-38","50","-9999","69","0","60.1","6.9","10","-999","-9999","0","0","0","0","0"
"3375","Friday",367,2014-05-09 10:07:54,2014-05-09 10:14:01,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,18997,"Subscriber","1978",1,"1.147","10003","-30","55","-9999","87","0","59","0","4","-999","-9999","0","0","0","0","0"
"3377","Tuesday",455,2014-05-27 14:43:01,2014-05-27 14:50:36,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,521,"8 Ave & W 31 St",40.75044999,-73.99481051,21276,"Subscriber","1966",1,"1.456","10014","-1","59","-9999","41","0","84.9","0","10","-999","84.4","0","0","0","0","0"
"3378","Monday",258,2014-05-05 11:59:32,2014-05-05 12:03:50,362,"Broadway & W 37 St",40.75172632,-73.98753523,444,"Broadway & W 24 St",40.7423543,-73.98915076,15960,"Subscriber","1969",1,"0.653","10018","32804","33.1","-9999","38","0","59","-9999","10","-999","-9999","0","0","0","0","0"
"3381","Monday",247,2014-05-05 13:44:42,2014-05-05 13:48:49,362,"Broadway & W 37 St",40.75172632,-73.98753523,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,17460,"Subscriber","1968",1,"0.708","10018","0","32","-9999","31","0","63","4.6","10","-999","-9999","0","0","0","0","0"
"3382","Thursday",186,2014-05-08 09:30:19,2014-05-08 09:33:25,389,"Broadway & Berry St",40.71044554,-73.96525063,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,16760,"Subscriber","1967",1,"0.476","11249","-3","51.1","0.04","93","0","53.1","5.8","3","-999","-9999","0","0","0","0","0"
"3384","Tuesday",297,2014-05-27 16:21:58,2014-05-27 16:26:55,444,"Broadway & W 24 St",40.7423543,-73.98915076,521,"8 Ave & W 31 St",40.75044999,-73.99481051,14928,"Subscriber","1965",1,"1.008","10010","-24","59","-9999","44","0","82.9","9.2","10","-999","82.8","0","0","0","0","0"
"3385","Monday",173,2014-05-19 09:25:30,2014-05-19 09:28:23,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,444,"Broadway & W 24 St",40.7423543,-73.98915076,16716,"Subscriber","1976",1,"0.52","10001","6","34","-9999","48","0","53.1","4.6","10","-999","-9999","0","0","0","0","0"
"3387","Friday",102,2014-05-09 16:45:47,2014-05-09 16:47:29,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,479,"9 Ave & W 45 St",40.76019252,-73.9912551,14629,"Subscriber","1983",1,"0.298","10019","-21","55.9","-9999","83","0","61","3.5","5","-999","-9999","0","0","0","0","0"
"3389","Friday",636,2014-05-16 15:06:42,2014-05-16 15:17:18,455,"1 Ave & E 44 St",40.75001986,-73.96905301,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,20513,"Subscriber","1964",1,"2.108","10017","32774","64","0.01","93","0","66","10.4","2.5","-999","-9999","0","1","0","0","0"
"3390","Friday",365,2014-05-02 11:45:00,2014-05-02 11:51:05,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,21406,"Subscriber","1983",1,"0.944","10036","-32791","34","-9999","33","0","64","-9999","10","-999","-9999","0","0","0","0","0"
"3391","Friday",255,2014-05-09 12:03:16,2014-05-09 12:07:31,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,474,"5 Ave & E 29 St",40.7451677,-73.98683077,20966,"Subscriber","1966",1,"0.771","10036","32803","55.9","-9999","90","0","59","0","2","-999","-9999","0","0","0","0","0"
"3393","Thursday",266,2014-05-15 16:48:32,2014-05-15 16:52:58,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,19522,"Subscriber","1971",1,"0.738","10036","32791","63","-9999","81","0","69.1","8.1","9","-999","-9999","0","0","0","0","0"
"3395","Monday",191,2014-05-12 09:11:31,2014-05-12 09:14:42,486,"Broadway & W 29 St",40.7462009,-73.98855723,496,"E 16 St & 5 Ave",40.73726186,-73.99238967,19971,"Subscriber","1978",1,"0.925","10001","8","48.9","-9999","44","0","72","0","10","-999","-9999","0","0","0","0","0"
"3396","Monday",224,2014-05-05 14:42:31,2014-05-05 14:46:15,489,"10 Ave & W 28 St",40.75066386,-74.00176802,521,"8 Ave & W 31 St",40.75044999,-73.99481051,17118,"Subscriber","1971",1,"0.5","10001","6","32","-9999","28","0","66","6.9","10","-999","-9999","0","0","0","0","0"
"3397","Friday",184,2014-05-23 15:04:47,2014-05-23 15:07:51,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,18324,"Subscriber","1961",1,"0.829","10019","0","54","-9999","63","0","66.9","3.5","10","-999","-9999","0","0","0","0","0"
"3400","Friday",288,2014-05-09 16:27:02,2014-05-09 16:31:50,505,"6 Ave & W 33 St",40.74901271,-73.98848395,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,17572,"Subscriber","1963",1,"0.81","10001","0","55.9","-9999","83","0","61","3.5","5","-999","-9999","0","0","0","0","0"
"3401","Thursday",633,2014-05-29 09:17:23,2014-05-29 09:27:56,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,16266,"Subscriber","1973",1,"2.469","10017","32776","41","-9999","64","0","53.1","6.9","10","-999","-9999","0","0","0","0","0"
"3403","Friday",483,2014-05-02 11:39:23,2014-05-02 11:47:26,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,402,"Broadway & E 22 St",40.7403432,-73.98955109,15888,"Subscriber","1974",1,"1.176","10017","32792","34","-9999","33","0","64","-9999","10","-999","-9999","0","0","0","0","0"
"3404","Friday",224,2014-05-23 09:01:53,2014-05-23 09:05:37,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,20868,"Subscriber","1975",1,"0.583","10018","27","55.9","-9999","80","0","62.1","0","5","-999","-9999","0","0","0","0","0"
"3405","Friday",290,2014-05-09 16:42:38,2014-05-09 16:47:28,538,"W 49 St & 5 Ave",40.75795248,-73.97787642,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,15437,"Subscriber","1972",1,"1.028","10019","32791","55.9","-9999","83","0","61","3.5","5","-999","-9999","0","0","0","0","0"
"3406","Friday",134,2014-05-30 14:26:31,2014-05-30 14:28:45,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,509,"9 Ave & W 22 St",40.7454973,-74.00197139,15459,"Subscriber","1978",1,"0.752","10011","1","48.9","-9999","44","0","72","3.5","10","-999","-9999","0","0","0","0","0"
"3407","Tuesday",210,2014-05-06 11:16:04,2014-05-06 11:19:34,127,"Barrow St & Hudson St",40.73172428,-74.00674436,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,16847,"Subscriber","1974",1,"0.581","10014","6","32","-9999","36","0","59","4.6","10","-999","-9999","0","0","0","0","0"
"3408","Thursday",302,2014-05-08 16:24:33,2014-05-08 16:29:35,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,379,"W 31 St & 7 Ave",40.749156,-73.9916,17937,"Subscriber","1971",1,"0.966","10017","-29","53.1","-9999","87","0","57","5.8","4","-999","-9999","0","0","0","0","0"
"3409","Wednesday",87,2014-05-14 11:35:14,2014-05-14 11:36:41,229,"Great Jones St",40.72743423,-73.99379025,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,21003,"Subscriber","1983",1,"0.424","10012","29","48","-9999","62","0","61","3.5","10","-999","-9999","0","0","0","0","0"
"3410","Tuesday",296,2014-05-20 16:40:39,2014-05-20 16:45:35,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,497,"E 17 St & Broadway",40.73704984,-73.99009296,19615,"Subscriber","1970",1,"1.268","10012","0","34","-9999","20","0","78.1","-9999","10","-999","-9999","0","0","0","0","0"
"3411","Friday",164,2014-05-16 09:16:47,2014-05-16 09:19:31,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,18717,"Subscriber","1973",1,"0.853","10011","-1","63","-9999","90","0","66","6.9","6","-999","-9999","0","0","0","0","0"
"3412","Wednesday",164,2014-05-21 13:06:23,2014-05-21 13:09:07,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,19047,"Subscriber","1970",1,"0.853","10011","-1","48.9","-9999","45","0","71.1","0","10","-999","-9999","0","0","0","0","0"
"3413","Thursday",201,2014-05-01 10:44:43,2014-05-01 10:48:04,285,"Broadway & E 14 St",40.73454567,-73.99074142,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,18341,"Subscriber","1978",1,"0.594","10003","-18","60.1","0","93","0","62.1","4.6","2.5","-999","-9999","0","0","0","0","0"
"3414","Friday",189,2014-05-09 10:33:10,2014-05-09 10:36:19,285,"Broadway & E 14 St",40.73454567,-73.99074142,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,20309,"Subscriber","1988",1,"0.666","10003","-26","55","-9999","87","0","59","0","4","-999","-9999","0","0","0","0","0"
"3415","Thursday",153,2014-05-15 09:49:48,2014-05-15 09:52:21,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,19710,"Subscriber","1968",1,"0.434","10011","4","62.1","-9999","93","0","64","-9999","1.8","-999","-9999","0","0","0","0","0"
"3416","Friday",329,2014-05-23 14:53:30,2014-05-23 14:58:59,355,"Bayard St & Baxter St",40.71602118,-73.99974372,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,20979,"Subscriber","1974",1,"1.121","10013","-7","55","-9999","66","0","66.9","8.1","9","-999","-9999","0","0","0","0","0"
"3417","Friday",332,2014-05-30 13:00:38,2014-05-30 13:06:10,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,444,"Broadway & W 24 St",40.7423543,-73.98915076,17833,"Subscriber","1969",1,"0.936","10001","19","48.9","-9999","47","0","70","0","10","-999","-9999","0","0","0","0","0"
"3418","Monday",255,2014-05-05 10:23:06,2014-05-05 10:27:21,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,18056,"Subscriber","1971",1,"0.734","10001","-23","33.1","-9999","43","0","55","12.7","10","-999","-9999","0","0","0","0","0"
"3419","Thursday",266,2014-05-29 16:31:12,2014-05-29 16:35:38,474,"5 Ave & E 29 St",40.7451677,-73.98683077,521,"8 Ave & W 31 St",40.75044999,-73.99481051,16800,"Subscriber","1975",1,"0.831","10016","-23","45","-9999","53","0","62.1","6.9","10","-999","-9999","0","0","0","0","0"
"3420","Wednesday",250,2014-05-14 15:36:41,2014-05-14 15:40:51,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,472,"E 32 St & Park Ave",40.7457121,-73.98194829,20215,"Subscriber","1964",1,"0.634","10001-2062","32785","53.1","-9999","61","0","66.9","5.8","10","-999","-9999","0","0","0","0","0"
"3421","Thursday",188,2014-05-29 09:47:00,2014-05-29 09:50:08,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,434,"9 Ave & W 18 St",40.74317449,-74.00366443,17002,"Subscriber","1982",1,"0.878","10001","5","41","-9999","64","0","53.1","6.9","10","-999","-9999","0","0","0","0","0"
"3422","Friday",258,2014-05-16 14:25:03,2014-05-16 14:29:21,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,16577,"Subscriber","1974",1,"0.617","10001","25","64","0","90","0","66.9","-9999","4","-999","-9999","0","1","0","0","0"
"3423","Tuesday",392,2014-05-27 10:51:09,2014-05-27 10:57:41,497,"E 17 St & Broadway",40.73704984,-73.99009296,212,"W 16 St & The High Line",40.74334935,-74.00681753,17832,"Subscriber","1980",1,"1.179","10003","-20","55.9","-9999","46","0","78.1","0","10","-999","-9999","0","0","0","0","0"
"3424","Monday",336,2014-05-12 09:57:19,2014-05-12 10:02:55,498,"Broadway & W 32 St",40.74854862,-73.98808416,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,18618,"Subscriber","1970",1,"0.908","10001-2062","0","48.9","-9999","44","0","72","0","10","-999","-9999","0","0","0","0","0"
"3425","Monday",397,2014-05-05 10:45:14,2014-05-05 10:51:51,500,"Broadway & W 51 St",40.76228826,-73.98336183,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,21669,"Subscriber","1962",1,"0.981","10019","0","33.1","-9999","43","0","55","12.7","10","-999","-9999","0","0","0","0","0"
"3427","Tuesday",169,2014-05-27 15:28:06,2014-05-27 15:30:55,502,"Henry St & Grand St",40.714215,-73.981346,307,"Canal St & Rutgers St",40.71427487,-73.98990025,21670,"Subscriber","1972",1,"0.464","10002","-1","57","0","44","0","81","5.8","10","-999","81","0","0","0","0","0"
"3429","Monday",505,2014-05-19 09:14:36,2014-05-19 09:23:01,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,20970,"Subscriber","1989",1,"1.152","10016","32791","34","-9999","48","0","53.1","4.6","10","-999","-9999","0","0","0","0","0"
"3430","Tuesday",166,2014-05-20 15:01:52,2014-05-20 15:04:38,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,16781,"Subscriber","1978",1,"0.498","10017","0","33.1","-9999","20","0","77","8.1","10","-999","-9999","0","0","0","0","0"
"3431","Tuesday",472,2014-05-27 16:16:55,2014-05-27 16:24:47,522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,501,"FDR Drive & E 35 St",40.744219,-73.97121214,16350,"Subscriber","1965",1,"1.228","10035","0","59","-9999","44","0","82.9","9.2","10","-999","82.8","0","0","0","0","0"
"3433","Thursday",297,2014-05-01 17:00:36,2014-05-01 17:05:33,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,15659,"Subscriber","1973",1,"0.869","10018","-32801","48","-9999","37","0","75.9","-9999","10","-999","-9999","0","0","0","0","0"
"3434","Friday",364,2014-05-23 15:53:31,2014-05-23 15:59:35,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,14599,"Subscriber","1968",1,"0.87","10018","-32801","54","-9999","63","0","66.9","3.5","10","-999","-9999","0","0","0","0","0"
"3436","Thursday",262,2014-05-08 09:23:37,2014-05-08 09:27:59,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,379,"W 31 St & 7 Ave",40.749156,-73.9916,16554,"Subscriber","1982",1,"0.987","10016","10","51.1","0.04","93","0","53.1","5.8","3","-999","-9999","0","0","0","0","0"
"3437","Wednesday",214,2014-05-21 09:27:38,2014-05-21 09:31:12,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,19316,"Subscriber","1980",1,"0.563","10011","-1","45","-9999","43","0","68","0","10","-999","-9999","0","0","0","0","0"
"3438","Monday",242,2014-05-05 09:13:11,2014-05-05 09:17:13,128,"MacDougal St & Prince St",40.72710258,-74.00297088,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,15344,"Subscriber","1988",1,"0.771","10012","4","34","-9999","47","0","54","9.2","10","-999","-9999","0","0","0","0","0"
"3439","Friday",315,2014-05-16 13:32:08,2014-05-16 13:37:23,128,"MacDougal St & Prince St",40.72710258,-74.00297088,168,"W 18 St & 6 Ave",40.73971301,-73.99456405,20698,"Subscriber","1981",1,"1.06","10012","8","64","0","87","0","68","-9999","5","-999","-9999","0","0","0","0","0"
"3440","Thursday",146,2014-05-15 13:24:39,2014-05-15 13:27:05,147,"Greenwich St & Warren St",40.71542197,-74.01121978,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,20342,"Subscriber","1986",1,"0.807","10007","-8","63","0.04","93","0","64.9","3.5","2.5","-999","-9999","0","0","0","0","0"
"3442","Wednesday",255,2014-05-14 13:41:51,2014-05-14 13:46:06,173,"Broadway & W 49 St",40.76064679,-73.98442659,359,"E 47 St & Park Ave",40.75510267,-73.97498696,21066,"Subscriber","1980",1,"0.793","10019","0","51.1","-9999","55","0","68","-9999","10","-999","-9999","0","0","0","0","0"
"3443","Wednesday",219,2014-05-28 13:30:51,2014-05-28 13:34:30,229,"Great Jones St",40.72743423,-73.99379025,432,"E 7 St & Avenue A",40.72621788,-73.98379855,19143,"Subscriber","1968",1,"0.876","10012","-9","48.9","-9999","72","0","57.9","8.1","10","-999","-9999","0","0","0","0","0"
"3444","Tuesday",238,2014-05-13 15:43:48,2014-05-13 15:47:46,270,"Adelphi St & Myrtle Ave",40.69308257,-73.97178913,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,21234,"Subscriber","1972",1,"0.879","11205","7","42.1","-9999","38","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"3446","Wednesday",217,2014-05-14 11:24:20,2014-05-14 11:27:57,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,21188,"Subscriber","1981",1,"1.243","10011","-8","48","-9999","62","0","61","3.5","10","-999","-9999","0","0","0","0","0"
"3448","Friday",283,2014-05-09 16:04:26,2014-05-09 16:09:09,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,20592,"Subscriber","1977",1,"0.754","10003","-40","55.9","-9999","83","0","61","3.5","5","-999","-9999","0","0","0","0","0"
"3450","Tuesday",238,2014-05-27 10:14:19,2014-05-27 10:18:17,301,"E 2 St & Avenue B",40.72217444,-73.98368779,229,"Great Jones St",40.72743423,-73.99379025,18603,"Subscriber","1977",1,"0.69","10009","12","55.9","-9999","46","0","78.1","0","10","-999","-9999","0","0","0","0","0"
"3451","Friday",235,2014-05-23 15:04:53,2014-05-23 15:08:48,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,16290,"Subscriber","1987",1,"0.696","10022","-32811","54","-9999","63","0","66.9","3.5","10","-999","-9999","0","0","0","0","0"
"3452","Tuesday",437,2014-05-27 09:02:13,2014-05-27 09:09:30,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,20515,"Subscriber","1972",1,"1.315","10022","-32811","54","-9999","48","0","75","0","10","-999","-9999","0","0","0","0","0"
